,Text#,Type,Issued,Title,Language,Authors,Subjects,LoCC,Bookshelves
31072,31145,Text,2010-01-31,Liljecronas Heimat,de,"Lagerlöf, Selma, 1858-1940",Swedish fiction -- Translations into German,PT,DE Prosa
31077,31150,Text,2010-02-01,Gottfried Keller,de,"Huch, Ricarda, 1864-1947","Keller, Gottfried, 1819-1890",PT,DE Prosa
31091,31164,Text,2010-02-03,"Der violette Tod, und andere Novellen",de,"Meyrink, Gustav, 1868-1932","Short stories; Fantasy fiction, Austrian",PT,DE Prosa
31097,31170,Text,2010-02-03,Acht Briefe an eine Freundin über Clavier-Unterricht,de,"Kinkel, Johanna, 1810-1858",Music; Piano -- Instruction and study,MT,DE Sachbuch
31126,31199,Text,2010-02-06,Die Letzten,de,"Rilke, Rainer Maria, 1875-1926","Short stories, German",PT,DE Prosa
31131,31204,Text,2010-02-07,Peterchens Mondfahrt: Ein Märchenspiel,de,"Bassewitz, Gerdt von, 1878-1923",Fairy tales; Beetles -- Juvenile fiction; Moon -- Juvenile fiction,PZ,DE Kinderbuch
31140,31213,Text,2010-02-07,"Schlupps, der Handwerksbursch; Mären und Schnurren",de,"Berg, Clara, 1864-",Tales -- Germany; Fools and jesters,PT,DE Kinderbuch
31143,31216,Text,2010-02-08,"Briefe Schillers und Goethes an A. W. Schlegel
Aus den Jahren 1795 bis 1801, und 1797 bis 1824, nebst einem Briefe Schlegels an Schiller",de,"Goethe, Johann Wolfgang von, 1749-1832; Schiller, Friedrich, 1759-1805; Schlegel, August Wilhelm von, 1767-1845 [Contributor]","Goethe, Johann Wolfgang von, 1749-1832; Schiller, Friedrich, 1759-1805; Schlegel, August Wilhelm, 1767-1845",PT,DE Prosa
31145,31218,Text,2010-02-08,Flöten und Dolche: Novellen,de,"Mann, Heinrich, 1871-1950",Short stories; German fiction,PT,DE Prosa
31160,31233,Text,2010-02-08,"Rittmeister Brand; Bertram Vogelweid
Zwei Erzählungen",de,"Ebner-Eschenbach, Marie von, 1830-1916",Fiction,PT,DE Prosa
31203,31276,Text,2010-02-15,Heinrich von Kleist und die Kantische Philosophie,de,"Cassirer, Ernst, 1874-1945","Kleist, Heinrich von, 1777-1811",PT,DE Sachbuch
31208,31281,Text,2010-02-15,"500 Rätsel und Rätselscherze für jung und alt
Ein Bringmichraus für Schul und Haus",de,"Frick, Joseph","Puzzles; Riddles, German",PT; PZ,DE Kinderbuch
31211,31284,Text,2010-02-15,"Josefine Mutzenbacher
oder Die Geschichte einer Wienerischen Dirne von ihr selbst erzählt",de,"Salten, Felix, 1869-1945",Erotic stories; Austrian fiction,PT,DE Prosa
31221,31294,Text,2010-02-16,Ein Kampf um Rom: Historischer Roman. Erster Band,de,"Dahn, Felix, 1834-1912","Rome -- History -- Empire, 284-476 -- Fiction; Byzantine Empire -- Fiction",PT,DE Prosa
31236,31309,Text,2010-02-17,Der Trotzkopf: Eine Pensionsgeschichte für erwachsene Mädchen,de,"Rhoden, Emmy von, 1832-1885",Girls -- Juvenile fiction; Middle class -- Germany -- Juvenile fiction,PZ,DE Kinderbuch
31248,31321,Text,2010-02-18,Martin Behaim aus Nürnberg. Der geistige Entdecker Amerika's,de,"Ziegler, Alexander, 1822-1887","America -- Discovery and exploration; Behaim, Martin, 1459-1507",E011,DE Prosa; DE Sachbuch
31264,31337,Text,2010-02-21,"Über allgemeine Landesbewaffnung, insbesondere in Beziehung auf Württemberg",de,"Prittwitz, M. von (Moritz), 1795-1885","Germany -- History, Military -- 19th century -- Sources",DD,DE Sachbuch
31303,31376,Text,2010-02-23,Die sechs Mündungen: Novellen,de,"Edschmid, Kasimir, 1890-1966",German fiction -- 20th century,PT,DE Prosa
31386,31459,Text,2010-03-01,Onkel Tom's Hütte,de,"Stowe, Harriet Beecher, 1811-1896; Du Bois, L. [Translator]",Slavery -- Fiction; Didactic fiction; Political fiction; Master and servant -- Fiction; African Americans -- Fiction; Southern States -- Fiction; Fugitive slaves -- Fiction; Plantation life -- Fiction; Uncle Tom (Fictitious character) -- Fiction; Enslaved persons -- Fiction,PS,DE Kinderbuch
31388,31461,Text,2010-03-01,"Das Grabmal des Theoderich zu Ravenna und seine Stellung in der
Architekturgeschichte",de,"Schulz, Bruno, 1865-1932","Mausoleum of Theodoric (Ravenna, Italy)",GN,DE Sachbuch
31454,31527,Text,2010-03-06,Max Havelaar,de,"Multatuli, 1820-1887; Spohr, Wilhelm, 1868-1959 [Translator]",Culture conflict -- Fiction; Colonies -- Oceania -- Fiction; Dutch -- Indonesia -- Fiction; Java (Indonesia) -- Fiction; Persona (Literature); Coffee industry -- Fiction,PT,DE Prosa
31457,31530,Text,2010-03-07,Geschichte von England seit der Thronbesteigung Jakob's des Zweiten. Erster Band enthaltend Kapitel 1 und 2,de,"Macaulay, Thomas Babington Macaulay, Baron, 1800-1859; Beseler, Wilhelm, 1806-1884 [Translator]","Great Britain -- History -- James II, 1685-1688; Great Britain -- History -- William and Mary, 1689-1702",DA,DE Sachbuch
31464,31537,Text,2010-03-07,"Dr A. Oetkers Grundlehren der Kochkunst
sowie preisgekrönte Rezepte für Haus und Küche",de,"Oetker, August, 1862-1918","Cooking, German",TX,DE Sachbuch; Cookbooks and Cooking
31465,31538,Text,2010-03-07,Peter Schlemihls wundersame Geschichte,de,"Chamisso, Adelbert von, 1781-1838",Fables,PT,DE Prosa
31487,31560,Text,2010-03-08,Traum und Telepathie: Vortrag in der Wiener psychoanalytischen Vereinigung,de,"Freud, Sigmund, 1856-1939",Dreams,BF,DE Sachbuch
31491,31564,Text,2010-03-09,"Vorlesungen über Thermodynamik
Siebente Auflage",de,"Planck, Max, 1858-1947",Thermodynamics,QC,Mathematics; Physics; DE Sachbuch
31541,31614,Text,2010-03-12,"Massenstreik, Partei und Gewerkschaften",de,"Luxemburg, Rosa, 1871-1919",Socialism; General strikes; Strikes and lockouts; Labor unions,HD,DE Sachbuch
31552,31625,Text,2010-03-13,Gedichte,de,"Hofmannsthal, Hugo von, 1874-1929",German poetry,PT,DE Lyrik
31585,31658,Text,2010-03-15,Liebesgedichte,de,"Huch, Ricarda, 1864-1947","German poetry -- 20th century; Love poetry, German",PT,DE Lyrik
31587,31660,Text,2010-03-16,Die Ermordung einer Butterblume und andere Erzählungen,de,"Döblin, Alfred, 1878-1957","Fiction; Short stories, German",PT,DE Prosa
31640,31713,Text,2010-03-20,"Geschichte der Ilchane, das ist der Mongolen in Persien",de,"Hammer-Purgstall, Joseph, Freiherr von, 1774-1856",Ilkhanid dynasty; Mongols -- Iran -- History; Iran -- History -- 640-1500,DS,DE Sachbuch
31654,31727,Text,2010-03-21,"Weiberhaß und Weiberverachtung
Eine Erwiderung auf die in Dr. Otto Weiningers Buche »Geschlecht und Charakter« geäußerten Anschauungen über »Die Frau und ihre Frage«",de,"Meisel-Hess, Grete, 1879-1922","Women -- Social conditions; Weininger, Otto, 1880-1903. Geschlecht und Charakter; Misogyny; Sex role",HQ,DE Sachbuch
31660,31733,Text,2010-03-22,Der Widerspenstigen Zähmung,de,"Ettlinger, Karl, 1882-1939",Fiction,PT,DE Prosa
31730,31803,Text,2010-03-28,Der Schäfer: Eine Geschichte aus der Stille,de,"Mann, Franziska, 1859-1927; Thon, Alfred, 1886- [Illustrator]",Fiction,PT,DE Prosa
31761,31834,Text,2010-03-31,Lebenslauf des heiligen Wonnebald Pück: Eine Erzählung,de,"Huch, Ricarda, 1864-1947",German fiction -- 20th century,PT,DE Prosa
31769,31842,Text,2010-03-31,Der Schleier der Pierrette: Pantomime in drei Bildern,de,"Schnitzler, Arthur, 1862-1931",German drama -- 20th century,PT,DE Drama
31777,31850,Text,2010-03-31,Der Tor und der Tod,de,"Hofmannsthal, Hugo von, 1874-1929",German drama -- 19th century,PT,DE Drama
31783,31856,Text,2010-04-01,Führer für Pilzfreunde,de,"Michael, Edmund, 1849-1920",Mushrooms -- Identification,QK,Mycology; DE Sachbuch
31838,31911,Text,2010-04-07,Synthetische Theorie der Cliffordschen Parallelen und der Linearen Linienörter des Elliptischen Raumes,de,"Vogt, Wolfgang, 1883-1916","Geometry, Non-Euclidean; Parallels (Geometry)",QA,Mathematics; DE Sachbuch
31935,32008,Text,2010-04-16,Deutscher Mondschein,de,"Raabe, Wilhelm, 1831-1910",Short stories; German fiction,PT,DE Prosa
31941,32014,Text,2010-04-16,Fledermäuse: Sieben Geschichten,de,"Meyrink, Gustav, 1868-1932","Short stories; Fantasy fiction, Austrian",PT,DE Prosa
31961,32034,Text,2010-04-17,"König Nußknacker und der arme Reinhold
Ein Kindermährchen in Bildern",de,"Hoffmann, Heinrich, 1809-1894","Christmas -- Juvenile poetry; Conduct of life -- Juvenile poetry; Wit and humor, Juvenile; Children's poetry, German",PZ,DE Kinderbuch
32027,32100,Text,2010-04-23,Melusine: Ein Liebesroman,de,"Wassermann, Jakob, 1873-1934",German fiction -- 19th century,PT,DE Prosa
32128,32201,Text,2010-05-01,"Geologische Beobachtungen über die Vulcanischen Inseln
Mit kurzen Bemerkungen über die Geologie von Australien und dem Cap der guten Hoffnung",de,"Darwin, Charles, 1809-1882",Beagle Expedition (1831-1836); Geology -- South America; Volcanoes -- Southern Hemisphere,QE,DE Sachbuch
32285,32358,Text,2010-05-13,Timur: Novellen,de,"Edschmid, Kasimir, 1890-1966","Fiction; Short stories, German",PT,DE Prosa
32312,32385,Text,2010-05-15,Die Fürstin,de,"Edschmid, Kasimir, 1890-1966",Fiction,PT,DE Prosa
32318,32391,Text,2010-05-15,Aus tiefem Schacht,de,"Zobeltitz, Fedor von, 1857-1934",Fiction,PT,DE Prosa
32377,32450,Text,2010-05-20,Über den Expressionismus in der Literatur und die neue Dichtung,de,"Edschmid, Kasimir, 1890-1966",German literature -- 20th century -- History and criticism; Expressionism,PT,DE Sachbuch
32408,32481,Text,2010-05-22,Rostem und Suhrab: Eine Heldengeschichte in zwölf Büchern,de,"Rückert, Friedrich, 1788-1866",German poetry -- 19th century,PT,DE Lyrik
32561,32634,Text,2010-06-01,Die Potentialfunction und das Potentiall; ein Beitrag zur mathematischen Physik,de,"Clausius, R. (Rudolf), 1822-1888",Potential theory (Mathematics),QA,Mathematics; Physics; DE Sachbuch
32690,32763,Text,2010-06-10,Die Nacht der Erfüllung: Erzählungen,de,"Tagore, Rabindranath, 1861-1941; Meyer-Franck, Helene, 1873-1946 [Translator]","Fiction; Tagore, Rabindranath, 1861-1941 -- Translations into German; Short stories, Bengali -- Translations into German",PK,DE Prosa
32693,32766,Text,2010-06-10,Einleitung in die Theorie der Elliptischen Funktionen,de,"Bobek, Karl Joseph, 1855-1899",Elliptic functions,QA,Mathematics; DE Sachbuch
32741,32814,Text,2010-06-14,Sekunde durch Hirn: Ein unheimlich schnell rotierender Roman,de,"Vischer, Melchior, 1895-1975",German prose literature -- 20th century; Dadaist literature,PT,DE Prosa; DE Lyrik
32916,32989,Text,2010-06-27,Zu Guter Letzt,de,"Busch, Wilhelm, 1832-1908",German poetry,PT,DE Lyrik
32930,33003,Text,2010-06-27,Der Wahnsinnige: Eine Erzählung aus Südamerika,de,"Gerstäcker, Friedrich, 1816-1872",South America -- Description and travel,F2201,DE Prosa
32944,33017,Text,2010-06-28,Amerikanische Wald- und Strombilder. Erster Band.,de,"Gerstäcker, Friedrich, 1816-1872",German fiction -- 19th century,PT,DE Prosa
32968,33041,Text,2010-07-01,Unsichtbare Bande: Erzählungen,de,"Lagerlöf, Selma, 1858-1940; Franzos, Marie, 1870-1941 [Translator]",Fiction; Short stories,PT,DE Prosa
33017,33090,Text,2010-07-05,Ein Kampf um Rom: Historischer Roman. Zweiter Band,de,"Dahn, Felix, 1834-1912","Rome -- History -- Empire, 284-476 -- Fiction; Byzantine Empire -- Fiction",PT,DE Prosa
33113,33186,Text,2010-07-16,"Bhagavadgita — Des Erhabenen Sang
Religiöse Stimmen der Völker: Die Religion des alten Indien II",de,"Schroeder, Leopold von, 1851-1920 [Translator]",Epic poetry; Hinduism -- Sacred books; Sanskrit poetry -- Translations into German,BL; PK,DE Sachbuch
33129,33202,Text,2010-07-19,Einführung in die Hauptgesetze der Zeichnerischen Darstellungsmethoden,de,"Schoenflies, A. (Arthur), 1853-1928",Perspective; Geometrical drawing,QA,Mathematics; DE Sachbuch
33193,33266,Text,2010-07-26,Herr und Knecht: Novelle,de,"Tolstoy, Leo, graf, 1828-1910; Röhl, Hermann, 1851-1923 [Translator]",Didactic fiction; Russian fiction -- Translations into German,PG,DE Prosa
33244,33317,Text,2010-08-01,Abriss einer Theorie der Abelschen Functionen von drei Variabeln,de,"Schottky, Friedrich, 1851-1935","Functions, Abelian",QA,Mathematics; DE Sachbuch
33253,33326,Text,2010-08-02,Die Amazone,de,"Edschmid, Kasimir, 1890-1966",Fiction,PT,DE Prosa
33254,33327,Text,2010-08-02,Das Werk Heinrich Manns,de,"Leonhard, Rudolf, 1889-1953","Mann, Heinrich, 1871-1950",PT,DE Sachbuch
33255,33328,Text,2010-08-02,Flaubert und die Herkunft des modernen Romans,de,"Mann, Heinrich, 1871-1950","Fiction -- History and criticism; Flaubert, Gustave, 1821-1880",PQ,DE Sachbuch
33256,33329,Text,2010-08-02,Der Vater,de,"Mann, Heinrich, 1871-1950",Fiction; Short stories,PT,DE Prosa
33257,33330,Text,2010-08-02,Randwertaufgaben bei Systemen von linearen partiellen Differentialgleichungen erster Ordnung,de,"Hurwitz, Wallie Abraham, 1886-1958","Differential equations, Partial",QA,Mathematics; DE Sachbuch
33296,33369,Text,2010-08-07,Vorlesungen ueber die Theorie der Hyperelliptischen Integrale,de,"Koenigsberger, Leo, 1837-1921","Functions, Abelian; Integrals, Hyperelliptic",QA,Mathematics; DE Sachbuch
33345,33418,Text,2010-08-13,Die Entwicklung des Berliner Flaschenbiergeschäfts,de,"Stresemann, Gustav, 1878-1929",Brewing industry -- Germany -- Berlin -- History,HD,DE Sachbuch
33418,33491,Text,2010-08-22,Die Festungen gegenüber den gezogenen Geschützen,de,"Prittwitz, M. von (Moritz), 1795-1885",Fortification,UG,DE Sachbuch
33468,33541,Text,2010-08-26,Galgenlieder nebst dem 'Gingganz',de,"Morgenstern, Christian, 1871-1914; Walser, Karl, 1877-1943 [Illustrator]",German poetry -- 20th century,PT,DE Lyrik
33475,33548,Text,2010-08-27,Prosastücke,de,"Walser, Robert, 1878-1956",Swiss fiction (German),PT,DE Prosa
33530,33603,Text,2010-09-01,"Eros und die Evangelien, aus den Notizen eines Vagabunden",de,"Bonsels, Waldemar, 1881?-1952",Fiction,PT,DE Prosa
33653,33726,Text,2010-09-14,Die hauptsächlichsten Theorien der Geometrie,de,"Loria, Gino, 1862-1954; Schütte, Fritz, 1864- [Translator]",Geometry -- History,QA,
33748,33821,Text,2010-09-30,Erste Gedichte,de,"Rilke, Rainer Maria, 1875-1926",Poetry,PT,DE Lyrik
33754,33827,Text,2010-10-01,Das Judengrab; Aus Bimbos Seelenwanderungen: Zwei Erzählungen,de,"Huch, Ricarda, 1864-1947",German fiction -- 20th century,PT,DE Prosa
33790,33863,Text,2010-10-15,Neue Gedichte,de,"Rilke, Rainer Maria, 1875-1926",Poetry,PT,DE Lyrik
33791,33864,Text,2010-10-15,Der Neuen Gedichte: Anderer Teil,de,"Rilke, Rainer Maria, 1875-1926",Poetry,PT,DE Lyrik
33959,34032,Text,2010-10-04,Über die Picard'schen Gruppen aus dem Zahlkörper der dritten und der vierten Einheitswurzel,de,"Bohler, Otto","Geometry, Non-Euclidean; Picard groups; Algebraic fields",QA,Mathematics; DE Sachbuch
33991,34064,Text,2010-10-12,Der Courier des Czaar (Michael Strogoff),de,"Verne, Jules, 1828-1905",Russia -- Fiction,PQ,DE Prosa
34026,34099,Text,2010-10-19,"In Stahlgewittern, aus dem Tagebuch eines Stoßtruppführers",de,"Jünger, Ernst, 1895-1998","World War, 1914-1918 -- Personal narratives, German; Jünger, Ernst, 1895-1998; Soldiers -- Germany -- Diaries",D501,DE Prosa
34064,34137,Text,2010-10-26,Zeugnisse für die Stellung des Menschen in der Natur,de,"Huxley, Thomas Henry, 1825-1895; Carus, Julius Victor, 1823-1903 [Translator]",Human beings -- Origin; Apes,QH,DE Sachbuch
34149,34222,Text,2010-11-06,Das Unheimliche,de,"Freud, Sigmund, 1856-1939","Psychoanalysis; Uncanny, The (Psychoanalysis)",BF,DE Sachbuch
34192,34265,Text,2010-11-09,Das Anjekind: Eine Erzählung,de,"Bonsels, Waldemar, 1881?-1952",German fiction,PT,DE Prosa
34301,34374,Text,2010-11-20,Ulrike: Eine Erzählung,de,"Sternheim, Carl, 1878-1942",Short stories; German fiction,PT,DE Prosa
34351,34424,Text,2010-11-23,Ludwig Fugeler: Roman,de,"Schieber, Anna, 1867-1945",German fiction -- 20th century,PT,DE Prosa
34448,34521,Text,2010-11-30,Das Buch der Bilder,de,"Rilke, Rainer Maria, 1875-1926",German poetry,PT,DE Lyrik
34508,34581,Text,2010-12-05,"Der Pfaffenspiegel
Historische Denkmale des Fanatismus in der römisch-katholischen Kirche",de,"Corvin, Otto von, 1812-1886",Catholic Church -- Controversial literature,BX,DE Sachbuch
34621,34694,Text,2010-12-19,Der Rubin,de,"Sack, Gustav, 1885-1916",Short stories; German fiction,PT,DE Prosa
34622,34695,Text,2010-12-19,Wenn mein Herz gesund wär,de,"Lasker-Schüler, Else, 1869-1945",German literature,PT,DE Lyrik
34623,34696,Text,2010-12-19,Die Verdorrten,de,"Weiss, Ernst, 1882-1940",German fiction,PT,DE Prosa
34644,34717,Text,2010-12-21,Die Verwirrungen des Zöglings Törleß,de,"Musil, Robert, 1880-1942",Military education -- Fiction; Adolescence -- Fiction; Authoritarianism -- Fiction,PT,DE Prosa
34709,34782,Text,2010-12-29,Arnold Beer: Das Schicksal eines Juden,de,"Brod, Max, 1884-1968",Jews -- Fiction; German fiction,PT,DE Prosa
34712,34785,Text,2010-12-30,Der Sprung aus dem Fenster,de,"Otten, Karl, 1889-1963",German fiction,PT,DE Prosa
34733,34806,Text,2011-01-01,Buch von der Deutschen Poeterey,de,"Opitz, Martin, 1597-1639; Braune, Wilhelm, 1850-1926 [Editor]",Poetics -- Early works to 1800,PN,DE Sachbuch
34738,34811,Text,2011-01-01,Buddenbrooks: Verfall einer Familie,de,"Mann, Thomas, 1875-1955",Germany -- Fiction; Domestic fiction; Families -- Fiction,PT,Best Books Ever Listings; DE Prosa
34760,34833,Text,2011-01-03,Der schwarze Baal: Novellen,de,"Zech, Paul, 1881-1946",Short stories; German fiction,PT,DE Prosa
34957,35030,Text,2011-01-21,Rembrandt,de,"Knackfuss, H. (Hermann), 1848-1915","Rembrandt Harmenszoon van Rijn, 1606-1669; Painters -- Netherlands -- Biography",ND,DE Prosa; DE Sachbuch
35012,35085,Text,2011-01-26,Frauen,de,"Edschmid, Kasimir, 1890-1966",German fiction,PT,DE Prosa
35064,35137,Text,2011-01-31,Der Tatbestand der Piraterie nach geltendem Völkerrecht,de,"Stiel, Paul, 1882-","Pirates; War, Maritime (International law)",JX,DE Sachbuch
35103,35176,Text,2011-02-05,Der Mensch ist gut,de,"Frank, Leonhard, 1882-1961","World War, 1914-1918 -- Fiction",PT,DE Prosa
35108,35181,Text,2011-02-05,Geschichte des Zigeunermädchens: Eine Novelle,de,"Cervantes Saavedra, Miguel de, 1547-1616; Grove, Frederick Philip, 1879-1948 [Translator]","Spain -- Social life and customs -- Fiction; Cervantes Saavedra, Miguel de, 1547-1616 -- Translations into German",PQ,DE Prosa
35119,35192,Text,2011-02-06,Kant und Goethe,de,"Simmel, Georg, 1858-1918","Goethe, Johann Wolfgang von, 1749-1832; Kant, Immanuel, 1724-1804",B,DE Sachbuch
35157,35230,Text,2011-02-09,Griechische Altertumskunde,de,"Maisch, Richard, 1860-1909; Pohlhammer, Franz [Editor]",Greece -- Antiquities,DF,DE Sachbuch
35190,35263,Text,2011-02-13,Menschen im Krieg,de,"Latzko, Andreas, 1876-1943","World War, 1914-1918 -- Fiction; War stories, German",PT,DE Prosa
